hgnc_symbol	affy_hg_u133b
	224508_at
	238664_s_at
	224507_s_at
GRAMD4P8	
STRIP2	231880_at
STRIP2	
ARPC1BP1	
RPS18P12	
MTND4P27	
LINC02096	
FAM78B-AS1	
RPL23AP76	
PPP3R1	
CDRT7	
UCK2	225722_at
UCK2	
CDRT8	
NUDT14	
NUDT14	231914_at
PRPSAP1	
NDUFA3P6	
PYCARD	
HIKESHIP3	
PPP2CB	
	226617_at
PYCARD-AS1	244497_at
TRIM72	
CACYBPP2	
ENAM	223893_at
ENAM	
RBM43	228304_at
RBM43	243038_at
RBM43	
PARP16	
TBC1D22A-DT	227044_at
TFIP11-DT	225193_at
NUP50-DT	240233_at
RN7SKP92	
BNIP3P1	
RPL26P3	
LINC02327	
PITPNB	
PITPNB	244826_at
PITPNB	235985_at
RNA5SP345	
RPL32P25	
TCP11L2	
DLX6	242940_x_at
DLX6	239309_at
DLX6	
TEX15	232760_at
TEX15	
EFEMP2	
UTP3	
VPS39	
PIGM	235532_at
PIGM	235168_at
PIGM	223470_at
PIGM	236622_at
SP100	
RNU6-520P	
RNU6-784P	
FAM20B	
RUFY3	
RUFY3	227802_at
TM9SF4	241157_at
TM9SF4	
GNGT1	
MALINC1	
	229980_s_at
LINC02326	
TMEM71	
TMEM71	238429_at
LINC01720	
XCL2	
RNU6-24P	
RNU6-864P	
RPSAP16	
SPHK1	
STK31	223883_s_at
STK31	
QSOX1	230523_at
QSOX1	226706_at
QSOX1	
PURA	
PURA	226977_at
PURA	229167_at
PURA	241685_x_at
PURA	241874_at
IGIP	226977_at
IGIP	241685_x_at
IGIP	241874_at
	243251_at
CYSTM1	
CYSTM1	224707_at
RNU11-5P	
RNU6-1234P	
FUT11	238551_at
FUT11	226348_at
HSPA2-AS1	244270_at
PPP1R36	
PPP1R36	237654_at
CHCHD1	226896_at
CRYM-AS1	
ZSWIM8	
DBX2	
PFDN1	
DRAM1	
SNX29P1	232485_at
KIF3B	225205_at
NAGPA	
NUP50P1	
PLEKHG3	
PLEKHG3	229952_at
ATP6V1G2-DDX39B	200041_s_at
ATP6V1G2-DDX39B	
LINC02451	
ASXL1	244519_at
ASXL1	242438_at
ASXL1	242439_s_at
ASXL1	
HBEGF	
SRRM4	236151_at
SRRM4	230010_at
SRRM4	237828_at
SRRM4	
RTP1	
LRRC8D-DT	
RPL7AP25	
UBE2O	
LINC01014	
SRP19	
SRP19	233081_at
ACTG1P23	
NKAIN3	
POU2F1	229753_at
POU2F1	244006_at
POU2F1	227254_at
POU2F1	
TTC28-AS1	
TTC28-AS1	244189_at
TTC28-AS1	232246_at
SLC33A1	243724_at
SLC33A1	
TSPAN8	
DENND3	
DET1	
RPL7P49	
SPTB	
FIBP	
LINC02049	
CYGB	226632_at
CYGB	
RASA2-IT1	
RPL32P8	
LINC01995	
SNRPN	
LINC01994	
VN1R96P	
OR7D1P	
PRCD	230015_at
PRCD	
OR7E18P	
RPL35AP10	
OR7E19P	
HMGN2P13	
TRMT112P5	
MIR3199-1	
OR7H1P	
MIR3199-2	
NIP7P2	
ZNF699	
RN7SL757P	
MCCC1-AS1	
MN1	
ANKUB1	
EEF2KMT	
ZNF177	
LRP1	
RNU6-891P	
FAM86KP	
ZNF560	
WWTR1-IT1	
ALG1L14P	
NAP1L1P3	
REEP5	
USP17L10	
TM4SF4	
USP17L11	
USP17L12	
USP17L13	
USP17L17	
USP17L18	
USP17L23	
USP17L5	
ZSCAN5DP	
USP17L27	
SNORD1C	
USP17L28	
SNORD1B	
USP17L29	
SNORD1A	
USP17L30	
EDDM13	237899_at
EDDM13	
PPIAP73	
GHSR	224554_at
GHSR	237101_at
GHSR	
ST6GALNAC2	
DEFB108F	
RNA5SP153	
DEFB130D	
SNRPCP3	
ZSCAN5A-AS1	
USP17L20	
USP17L21	
RPS27P12	
USP17L22	
PA2G4P4	
USP17L24	
NDUFB4P1	
USP17L25	
USP17L26	
GPR149	
USP17L14P	
USP17L16P	
VN2R17P	
USP17L19	
USP17L9P	
USP17L6P	
LINC02173	
GIMD1	
ZNF542P	239250_at
ZNF542P	235121_at
ZNF542P	
DANCR	224870_at
DANCR	
ZSWIM8-AS1	
MIR7855	
XBP1P1	
ZRSR2P1	
LINC01206	231482_at
LINC01206	
NDST2	
	233163_at
MBLAC2	230298_at
MBLAC2	
NUDT6	240243_at
NUDT6	230329_s_at
NUDT6	
ST6GALNAC1	227725_at
ST6GALNAC1	
ENPP7P14	
POMT2	225560_at
POMT2	
POMT2	239535_at
LINC02164	
IQANK1	
POLR3G	
RPS3AP48	
SNRPCP20	
NPM1P3	
LINC01570	
SAMD12	
MIR8065	
CAMK2G-AS1	
NOL4L	230955_s_at
NOL4L	225224_at
NOL4L	234031_at
NOL4L	230954_at
NOL4L	
FGF2	
RNU7-99P	
C10orf71	232456_at
C10orf71	
RNU6-457P	
RNU6-328P	
POT1	
RPL35AP23	
TIMM23	225535_s_at
MT4	
CCDC85B	
RNU6-1196P	
MIR548AW	
ANXA2P1	
RNU7-21P	
RN7SL419P	
MT2A	
EEF1A1P5	
FOSL1	
GNRHR	
GFI1B	
GFI1B	237403_at
SLC39A14	
IL2	
SNORA74C-1	
MSMB	
MT1E	
RPL23AP61	
SLC25A36P1	
LYSMD3	231544_s_at
LYSMD3	226321_at
LYSMD3	
ZNF582-DT	238708_at
ZNF582-DT	231260_at
AGAP7P	
MROH8	232185_at
MROH8	236618_at
MROH8	
SULF2	224724_at
SULF2	233555_s_at
SULF2	
ZNF583	
C11orf68	
MT1M	
LINC00200	
RAP1GDS1	
RAP1GDS1	237856_at
RNU6-227P	
	240032_at
LINC01202	
RNY4P36	
DRAP1	
SRSF2	
MT1JP	
VPS26A	
GABRG2	
MT1A	
COL5A3	
MT1CP	
DDX11L5	
MIR1302-9HG	228609_at
MT1B	
MIR1302-9	
FAM138C	
RPL10P12	
MT1F	
CFAP251	230193_at
CFAP251	
MIR636	
RNU6-97P	
HELZ2	232517_s_at
HELZ2	228230_at
HELZ2	232518_at
HELZ2	
HELZ2	232787_at
LINC01388	
FOXD4	
RHBDF2	
SUPV3L1	
MT1IP	
LRSAM1	235449_at
LRSAM1	227675_at
LRSAM1	
MT1X	
NPM2	
NPM2	230977_at
MIR6832	
DPPA2P4	
SART1	
SART1	200051_at
CRYM	
CNN2P10	234858_at
ZRANB3	224124_at
ZRANB3	244092_at
ZRANB3	239538_at
ZRANB3	
KIFAP3	
UHRF1BP1L-DT	
NCKAP1L	238668_at
NCKAP1L	
HKDC1	227614_at
HKDC1	237324_s_at
HKDC1	
HKDC1	237323_at
RDH8	
HYPK	226692_at
HYPK	224625_x_at
HYPK	233746_x_at
IGSF6	
MIR5589	
SHFL	
RPS15AP28	
RNF111	
ATP5MC1P7	
TSPAN15	
RNU6-1005P	
RNU6-196P	
SMG1P4	231989_s_at
SMG1P4	
FGF17	
YWHAB	
ATP5MGP5	
TIPARP	
ABCA3P1	
EIF1AD	223682_s_at
EIF1AD	239377_at
EIF1AD	
FHIP2B	
FHIP2B	222929_at
UQCRC2	
UQCRC2	239465_at
UQCRC2	241755_at
SNHG20	
PPAN-P2RY11	
SETP7	
PABPC1L	226670_s_at
PABPC1L	231838_at
PABPC1L	
PABPC1L	233104_at
NENFP2	
LINC01941	
ATP2B1-AS1	238893_at
MTND6P8	
SPHKAP	228509_at
SPHKAP	
	237421_at
	242638_at
	238293_at
TMEM256P1	
NEUROG3	
RPL4P4	200089_s_at
RPL21P42	
MTATP6P23	
PAQR9-AS1	
MTCO2P23	
MTCO1P23	
MTND2P15	
MTND1P20	
FAM241B	226313_at
PPAN	
LAMC1-AS1	
TNR-IT1	
MTCO1P14	
OR7E53P	
SLC7A14	232904_at
SLC7A14	
SEC14L1	
TBX15	230438_at
LINC02651	
RNU6-666P	
RNU6-452P	
LINC02673	234506_at
RPL21P38	
NUDT18	
OR7E90P	
ZIK1P1	
ASB1	
ASB1	238991_at
LINC00880	
ACBD5	
ACBD5	225663_at
HSPA8P20	
TEX13D	
SNORD105	
LINC02877	
NPM1P34	
LRRC49	
SNORD105B	
HR	241355_at
HR	
P2RY11	
GPC3	
COX18	227442_at
COX18	
EI24P1	
RPL34P1	
PPIAP75	
BANF1	
ATP13A4-AS1	231512_at
EIF3G	
ADIPOQ-AS1	
CD48	
CD48	237759_at
YEATS2-AS1	
SETP14	
OPA1-AS1	
SST	
ERHP1	
MREG	232682_at
MTPN	224656_s_at
MTPN	
MRPS10P1	
GRAMD1C	
RXRG	
TOMM34	
LINC02419	243794_at
ARL9	229062_at
	239103_at
LINC02372	240268_at
CST6	
SSMEM1	
HMGB1P3	
UTP20	
CATSPER1	
IQCA1-AS1	
	230797_s_at
TMEM17	
BMT2	228149_at
BMT2	
OR4N5	
KCNS1	
AKT1	
MTCYBP8	
MFSD8	228282_at
MFSD8	243407_at
MFSD8	229509_at
MFSD8	
TPRKBP2	
RNY1P10	
GAPDHP35	
SBK1	
SBK1	226548_at
SBK1	226549_at
	232512_at
PPP1R2P6	
WFDC12	
GAL3ST3	
	244870_at
PI3	
MTND5P29	
COL26A1	229080_at
COL26A1	233894_x_at
SNF8P1	
	243965_at
MIR6862-1	
PDK1-AS1	
CDC37P2	
SEMG1	
SF3B2	
RPL3P5	
CERS6-AS1	
SEMG2	
STK4-DT	236695_at
LINC01657	
STK4	
STK4	225364_at
STK4	236259_at
STK4	223746_at
TPR	228709_at
TPR	
IL27	
REEP4	
SGF29	
LGR5	
SPATS2L	
SPATS2L	244597_at
AVPR2	
S1PR2	227684_at
RPS4XP6	
RBISP2	
MIR4322	
OFD1P17	
RN7SL37P	
RNU7-75P	
KRT8P33	
MRPL4	223743_s_at
MRPL4	223742_at
MRPL4	
HMGB3P17	
PRICKLE2-DT	
ZNF619P1	
CLSTN2	229580_at
CLSTN2	
CEP120	226449_at
CEP120	
ZNF212	
PRRG3	229118_at
PRRG3	
CDC37P1	
MIR6862-2	
CNGA2	
LINC01022	
RPL10P11	
LINC02577	
MIR4646	
TUFM	238190_at
TUFM	
SHOX	
NMNAT1P3	
	240664_at
EIF4EP3	
CCZ1P1	
LY6G6F-LY6G6D	234897_s_at
CHCHD2	
KLHL24	226158_at
KLHL24	242088_at
KLHL24	
KLHL24	243918_at
SYP	
SKP1P1	
FSCN3	
DEFB116	
RPL31P3	
MIR4721	
HAUS6P2	
RNA5SP480	
DEFB117	
RABEP2	
PAICSP6	
DEFB118	233221_at
TMEM209	235158_at
TMEM209	
RPS27AP17	
DEFB119	231155_at
DEFB119	
STS	
LINC01726	
PAX1	
PAX1	231445_at
RALY-AS1	230294_at
RALY-AS1	
RTP4	
MIR4767	
PNPLA4	
ZNF341	233362_at
ZNF341	240449_at
LGI3	238061_at
LGI3	
WWTR1-AS1	228629_s_at
WWTR1-AS1	
LINC02036	240100_at
KLC2-AS1	
KLC2-AS2	
RAB1B	
CHIC1	228345_at
CHIC1	
ICAM1	
IL17RD	227997_at
IL17RD	229263_at
IL17RD	
CIR1P1	
MIR3141	
MIR1303	
RN7SL803P	
ATP1A2	
THAP5P1	244190_at
FAXDC2	
RCC2P3	
KIF11	
OR4E2	
	240312_at
MIR624	
FAM156B	223203_at
BTBD6	225389_at
CD19	
CNIH2	230070_at
CNIH2	
OR11H4	
TMEM132D-AS1	
DPP6	228546_at
DPP6	
ATL1	223340_at
ATL1	
BMP1	
SCARNA16	
MIR6516	
RNU4-47P	
CYCSP40	
MIR4316	
SCYL2	
SCYL2	224960_at
SCYL2	224961_at
ICAM4-AS1	
ICAM4	
SMCO4P1	
LINC01180	
MEIOC	
PLIN1	
ICAM5	
DCAF8L2	
YIF1A	
COCH	
IL9R	
CCDC43	
CCDC43	225607_at
MIR378H	
ZGLP1	239720_at
ZGLP1	226451_at
ZGLP1	
GEMIN5	225712_at
GEMIN5	
PEX11A	
ZNF133	
	223425_at
	232999_at
RPL11P4	
RN7SL644P	
LINC02636	
DBF4B	238757_at
DBF4B	
DBF4B	238508_at
RAVER1	223425_at
RAVER1	
MAGEA6	
LINC02347	
AIFM2	224461_s_at
AIFM2	228445_at
SAR1A	
RPL36AP43	
MID1IP1	
NFATC2IP-AS1	
MIR4517	
MAGED4B	223313_s_at
MAGED4B	
JMJD7	
RNU7-171P	
SPNS1	
SPNS1	223173_at
VTI1BP4	
VCP	
	229859_at
TMEM151A	235614_at
ICAM3	
CD248	
RIN1	
METTL18	
LINC01680	
RN7SL819P	
DNAJC13	
RPL6P26	
JMJD7-PLA2G4B	
RNU6-661P	
CKS1BP3	
RPL35AP14	
ADAM11	239837_at
ADAM11	
LRRC70	238488_at
PLA2G1B	
GABRB2	242344_at
GABRB2	
CALM2P2	
RPS25P9	
PPA1	
CHIA	
BRMS1	
ZNF808	
	243485_at
ADGRD1	
ADGRD1	232267_at
RPL39P34	
ZNF137P	
SSX2	
ZNF611	238570_at
ZNF611	
SPTBN5	
CHGB	
TYSND1	238802_at
TYSND1	225877_at
KANK1P1	
TRMT6	233970_s_at
TRMT6	222768_s_at
RNA5SP309	
SPTLC1P1	
STRN3	
RPS15AP5	
NSMCE4A	228506_at
NSMCE4A	
GJC1	228776_at
GJC1	243502_at
GJC1	228563_at
GJC1	231048_at
GJC1	
VCX	
B4GAT1	
EEF1B2P6	
PAXIP1-AS2	228243_at
PAXIP1-AS2	
B4GAT1-DT	
HIGD1B	
SLC29A2	
H2BW2	234899_at
TRPC6P3	
SERTM2	
RGN	
DNAJB6	
ZNF28	
MCM8	231827_at
MCM8	224320_s_at
MCM8	233560_x_at
MCM8	232198_at
CCNI2	
EFTUD2	222398_s_at
EFTUD2	222397_at
EFTUD2	
SPRY4	
LINC00501	
PABPN1P2	
PRICKLE2-AS2	
ZFP62	227796_at
ZFP62	
EEF1A1P23	
HPS6	
ALG1L15P	223355_at
LDB1	
ZNF773	
HGD	
HGD	237029_at
MGAT1	
ZNF549	
HIGD1AP17	
RPL21P5	
RNU6-541P	
RNU6-1189P	
RNU12-2P	
RNA5SP393	
MIR4310	
RBM10	
EIF3J	
EIF3J	238829_at
ACTN1	
ZNF416	223589_at
ZNF416	234902_s_at
	223173_at
ZIK1	
ZIK1	232774_x_at
ZIK1	235773_at
NPIPB10P	
CETN3	
PPRC1	
RRN3P2	243124_at
ZNF134	
ZNF134	227729_at
PRELID1P7	
	230952_at
CRYZL2P-SEC16B	228150_at
TPRG1-AS2	
POGLUT1	222681_at
POGLUT1	
ZNF211	
SMG1P6	231989_s_at
RNU6-850P	
SLX1B	233334_x_at
SLX1B	
KCNIP1	
BRD9P1	
RNU1-84P	
NPAS4	
	241741_at
	223978_s_at
	225324_at
	233560_x_at
MCM8-AS1	
RN7SL498P	
CRLS1	241741_at
CRLS1	223978_s_at
CRLS1	225324_at
CRLS1	
IFNG	
TPRG1LP1	
ZNF527	
ZNF527	244861_at
EXTL2	
NOLC1	
PACS1	224658_x_at
PACS1	
PACS1	231222_at
OR7E97P	
TRIM42	
SLX1B-SULT1A4	233334_x_at
SLX1B-SULT1A4	
RNU6-975P	
RN7SL827P	
TARDBPP1	
LRRN4	
ZNF569	
ITPK1P1	
UBA1	
LINC02412	
SNRNP35	
SNX29P2	
SNX29P2	232485_at
IL1RAP	
RNU1-55P	
ANKRD36BP1	
ATRN	
MIR3680-2	
CA5AP1	
MYOZ2	
SPN	
ZNF571-AS1	
ZNF571-AS1	229328_at
KIRREL1	232467_at
KIRREL1	225303_at
	227000_at
LINC00943	231440_at
LINC00943	
SMG1P2	231989_s_at
ATP6V0A4	
PHYHIP	
MOB1B	
MOB1B	225997_at
SLC7A5P1	
TAOK2	
CLINT1	
CLINT1	230609_at
CD276	
CD276	224859_at
ZNF540	242697_at
ZNF540	238454_at
ZNF540	
CCDC103	
CCDC103	228300_at
KCNV2	
ODAPH	236984_at
ODAPH	
ELOVL3	234513_at
VLDLR	
POLR3D	
PITX3	
MIR548T	
HMGB2	
PRXL2AP1	
ZNF571	
AK3P5	
MTND4LP11	
LINC00508	
RPL7AP53	
LINC02826	
PFKP-DT	230675_at
DAGLA	
PITRM1-AS1	
LSM3P2	
DDX59	228386_s_at
DDX59	223662_x_at
DDX59	228385_at
DDX59	
ZNF10	
ZNF10	235366_at
ZNF10	229848_at
RNU6-687P	
KIF18B	
NEFMP1	
MIR548F1	
GAPDHP21	
SELENOKP1	
ZNF607	223680_at
ZNF607	
LINC02571	
MIR6891	
PITRM1	
RNU6-283P	
FGFR3P1	
UBR2	
SF3A3P1	
GFRA4	234868_s_at
IPO11	
IPO11	234304_s_at
IPO11	222659_at
IPO11	244514_at
IPO11	238488_at
SEPHS1P7	
	235304_at
SH3GLB2	244863_at
SH3GLB2	224907_s_at
SH3GLB2	224432_at
SH3GLB2	
WDR87BP	
MTND5P22	
SAP30	
INSYN1-AS1	236362_at
INSYN1-AS1	
RNF11P1	
GCSIR	
SMOX	
	244278_at
WDR87	224135_at
WDR87	
NIBAN1	
SCRG1	243984_at
SCRG1	
ICE2	235189_at
ICE2	228960_at
ICE2	
ICE2	242639_at
MARCHF4	230112_at
HIRIP3	229697_at
HIRIP3	
RNU6-890P	
PRPH2	
LINC02443	
KIF18B-DT	
C1QL1	
MYRF-AS1	234356_at
MYRF-AS1	
ATP6V0CP3	
RN7SL718P	
TBCC	
LINC01970	
RPL5P11	
CYP2S1	223385_at
CYP2S1	
LRRC4	223552_at
LRRC4	
RNU6-1096P	
RN7SKP299	
CD7	
MAP7-AS1	
HAND2	
UBA52P7	
MAP3K5-AS1	236785_at
TMEM258	
MTND4P3	
PIWIL2-DT	
LPGAT1-AS1	
CNTN1	
CNTN1	241190_at
CNTN1	227209_at
CNTN1	227202_at
PIWIL2	239303_at
PIWIL2	
RNA5SP219	
LINC00607	
MRPL42P4	
MORF4	
PEX7	
RANP6	
WDR82P2	
NACAP5	
	234378_at
RPL5P6	
MED28-DT	
LHX4	232781_at
LHX4	
INO80E	227286_at
INO80E	
NCAPG2	
MED28	243668_at
MED28	227504_s_at
MED28	227505_at
MED28	224416_s_at
MED28	235105_at
MED28	228992_at
MED28	222635_s_at
MED28	235288_at
MED28	222636_at
MED28	
AXL	
MIR611	
FEN1	
FAM184B	233823_at
OR10J5	
SECTM1	
LAMC2	
LINC01433	
FERMT1	
FERMT1	229545_at
FERMT1	232479_at
FADS1	
DPP10-AS3	
LINC01803	
IQCA1	238584_at
IQCA1	
DGKG	
DGKG	242319_at
RPL7AP37	
SLC35D3	231341_at
DCAF16	228106_at
DCAF16	
DCAF16	239187_at
RPL35AP3	
PCDH12	
NCAPG	
TMCO6	
INE1	
NDUFB11	
MIR3646	
TEX19	241367_at
HNF4A	230772_at
HNF4A	230914_at
HNF4A	
CYCSP38	
WDR93	232620_at
WDR93	
NUP62CL	232960_at
NUP62CL	
	241468_at
OGFOD3	
GTF3C6P2	225083_at
MYCLP1	
RNY3P12	
MARK2P9	
DNAJA1P3	
DNAAF6	231389_at
IDE	241300_at
IDE	
DDX59-AS1	
DOLPP1	
DOC2A	
CD58	
C4orf46P2	
KRT18P63	
BOK-AS1	
BRD8	
BRD8	242265_at
CNGA3	
NOCT	
HSPE1P6	
EEF1A1P14	
ATP7A	
RPS29P4	
RNU6-132P	
MRPL15P1	
RN7SL34P	
GPA33	
MESP2	
MRPL57P7	
CCDC97	225257_at
CCDC97	225254_at
CCDC97	235495_at
CCDC97	
KRT18P60	
RN7SKP85	
LINC02413	
RNU6-531P	
RN7SL382P	
PPP1R14BP3	
ANPEP	
RN7SL311P	
SSH1	
MIR599	
RNU6-506P	
MIR875	
RNU6-1074P	
RN7SL350P	
MGARP	223734_at
COX6C	
TMEM91	229957_at
NDUFC1	
NDUFC1	232146_at
HEXD-IT1	
NARF-AS1	
NARF-IT1	
XCL1	
MIR4731	
MTATP6P26	
H3P9	
RPRM	
TEKT3	223867_at
TEKT3	
LINC02818	
PKN3	226299_at
LINC01633	
SETP9	
LINC02770	
KCNJ10	
KCNJ10	228581_at
KLHL6	228167_at
KLHL6	
LINC02775	
RMDN1	229843_at
RMDN1	
RMDN1	222665_at
RMDN1	238146_at
NUF2	
NUF2	223381_at
RNU6-799P	
RN7SL792P	
	228839_s_at
B9D2	
NPAP1P2	
CTSLP6	
PGGT1BP2	
BMS1P21	
LINC01209	
MBL1P	
LINC01840	
MIR1908	
LINC00886	230780_at
LINC00886	
RNU6-1214P	
PMP22	
PMP22	243050_at
SFTPD	
FADS3	
RAB33B	
	239158_at
HNRNPA1P24	
PRDX3P4	
BCKDHA	
METTL15P1	242247_at
RN7SL560P	
ADAMTS9	226814_at
ADAMTS9	
ADAMTS9	233785_at
ZDHHC12	226088_at
SFTPD-AS1	
SLBP	
DZANK1	
ZNRF2P3	
DPY19L2P5	
C1DP3	
C1DP2	
C1DP4	
ZNF783	
TMEM254-AS1	232294_at
MAPKAPK5	228925_at
MAPKAPK5	
TMEM254	
TMEM254	222545_s_at
AP3S2	
EFCAB10	
ZER1	
CLEC2L	232173_at
PPP4C	
ERICH4	231632_at
SIGLEC8	
LINC03008	243171_at
TBC1D13	
TMEM129	225588_s_at
TMEM129	225587_at
TMEM129	
ARL1	
GIMAP6	229367_s_at
GIMAP6	
SIGLEC12	
NTAN1P2	
SLC2A3P4	
CPNE3	
RPL22P18	
PLAC9	227419_x_at
PLAC9	230246_at
ARPIN-AP3S2	
LETM1	
LETM1	233439_at
MIR6746	
RAB3IL1	
MACROH2A2	
SIGLEC27P	
TUBB8P9	
SLC35F5	
SLC35F5	225872_at
SLC35F5	243065_at
SLC35F5	226381_at
SIGLEC6	
MIR5094	
MIR5009	
RNU6-1111P	
MFSD4A	
MFSD4A	238862_at
MFSD4A	229254_at
MFSD4A	242372_s_at
MFSD4A	239304_at
ARPIN	228791_at
ARPIN	228666_at
ARPIN	
PRELID2P1	
TMEM132D-AS2	
AP4S1	
AP4S1	235647_at
CD38	
RFC5	
MCTS2	
ADNP	226426_at
ADNP	
RNU7-111P	
ANXA2	
ENDOG	
MAGEA5P	
GJA6P	
RS1	
RNU6-1243P	
MYRF	
NPFFR1	
SPOUT1	222674_at
SPOUT1	
PPEF1-AS1	
BLOC1S6P1	
HAUS1P2	
PHKA2-AS1	
PHKA2	
LINC02668	
YPEL3	223179_at
YPEL3	232077_s_at
YPEL3	
TBX19	
ITGB1	230930_at
ITGB1	
B3GNT5	225612_s_at
B3GNT5	
C6orf223	230944_at
C6orf223	239137_x_at
C6orf223	
	234345_at
MRPL14	225201_s_at
HPRT1P1	
FGFBP1	
TMEM63B	225271_at
TMEM63B	
SIGLEC29P	
GCSHP5	
ZNF175	
ZNF175	243128_at
WFDC5	242204_at
FGFBP2	223836_at
LINC02329	
LINC00911	241312_at
NR5A2	
FLRT2	
FLRT2	240259_at
DDX50P2	
EBF4	233850_s_at
EBF4	
LINC01991	
LINC01087	
RN7SL48P	
PROM1	
	231056_at
SUPT20HL1	
B3GNT2	222870_s_at
MIOXP1	
GOLIM4	238002_at
GOLIM4	
RPL9P33	
UBE2Q2P10	
GLA	
RAB6C	
MIR7843	
RPL7P51	
SPACA6-AS1	
GOLGA2P1	
MIR99B	
MIRLET7E	
MIR125A	
OR7E96P	
HAS1	
LINC01935	
PAPOLA	
PAPOLA	228569_at
MIR548I3	
RPS3AP31	
ENPP7P1	
FAM85B	
CNGB3	
CNGB3	222959_at
LINC02441	
PPP1R7	
FPR2	
GDPD3	
ITPR2	
	222674_at
KYAT1	
FPR3	230422_at
TTLL9	234337_at
TTLL9	232357_at
TTLL9	234336_s_at
TTLL9	
NOVA2	235560_at
NOVA2	238904_at
NOVA2	
LINC02803	
SCYL3	231111_at
SCYL3	
ABI1	
RNA5SP468	
RPS18P13	
IL12RB1	239522_at
IL12RB1	
UBE3C	
UBE3C	243519_at
SUV39H1	
CAPN11	
SFTPC	
LINC02729	
MAPK3	
TM4SF19-AS1	
MYOD1	
KCNC1	230547_at
KCNC1	
RNU6-1056P	
GLOD5	231052_at
GLOD5	241564_at
ACAA2P1	
RNU6-29P	
ERAS	
PCSK1N	
DUSP10	
PQBP1	
ACAT1	
CSNK1A1	
CSNK1A1	235464_at
ALKBH2	225625_at
ALKBH2	
HIPK2	224066_s_at
HIPK2	225116_at
HIPK2	225097_at
HIPK2	225368_at
HIPK2	225115_at
HIPK2	240294_at
HIPK2	224065_at
POLR1C	
CICP4	
PCMTD2	232953_at
KIRREL1-IT1	
LINC02802	228158_at
LINC02802	
QRSL1P1	
RPS27P21	
IFITM3P2	
NMNAT2	
TAOK3	
MAST3-AS1	
LRRC8A	233487_s_at
LRRC8A	224624_at
LRRC8A	
CYB5AP4	
PIK3R2	
SSTR4	
THBD	237252_at
PHYHD1	
PHYHD1	226846_at
CD93	
SLC16A14P1	
LINC00656	
OXR1-AS1	
RNA5SP478	
TAGLN2P1	
RNU7-84P	
ABRA	
RGS19	
MYL10	
FZD3	227499_at
FZD3	239082_at
FZD3	227524_at
FZD3	
CCT8P1	
LINC01139	
LINC01139	235599_at
TARBP1	
UQCRFS1P2	
IFI30	
COPG2IT1	
MIR6813	
LKAAEAR1	
TAS2R16	
MIR4288	
RNA5SP259	
EXTL3-AS1	
FIS1	
REXO2	239616_at
REXO2	223989_s_at
REXO2	
REXO2	233613_x_at
INTS9	
INTS9	237286_at
LINC01727	
CHURC1	223210_at
CHURC1	233268_s_at
CHURC1	226736_at
CHURC1	
WWC1	241950_at
WWC1	229180_at
WWC1	
SEPTIN14P21	
SEPTIN14P21	231886_at
MPV17L2	
MPV17L2	223473_at
	229835_s_at
CBX1P3	
ZNF337-AS1	
TCAF2P1	239315_at
SLC35A2	
GEMIN2	
SRSF8CP	
LY9	
LY9	231124_x_at
	231089_at
RAB3A	
TAS2R3	
	239423_at
EEF1A1P10	
CORO1A-AS1	
	231478_at
SSPOP	234349_at
SSPOP	
BOLA2B	
LINC01370	
YIPF3	
SLX1A-SULT1A3	233334_x_at
SLX1A-SULT1A3	
JUND	
RPL39P38	
OGFR-AS1	
LSM4	
MIR646HG	237806_s_at
MIR646HG	
MIR646HG	237805_at
MIR646HG	236846_at
LINC02424	
PEBP1	
PSMC1P3	
DOLK	
YPEL5P3	
TSPAN12	230625_s_at
TSPAN12	
NUP188	
KDM3AP1	
MSI1	
SNED1-AS1	
TDRD5	231104_at
GAPDHP25	
PGPEP1	
PGPEP1	223469_at
PGPEP1	237202_at
DPF3	
DPF3	238532_at
DPF3	236442_at
CD2BP2	
NXPE2P1	
NXPE4	
TBC1D10B	
LINC02369	
APCDD1L-DT	
LRRC25	
RAPGEF6	230078_at
RAPGEF6	
RAPGEF6	239438_at
TMPRSS13	223659_at
TMPRSS13	
TMPRSS13	223956_at
BIN1	
ASCL1	
INTS9-AS1	
SSBP4	229270_x_at
SSBP4	223226_x_at
SSBP4	229269_x_at
SSBP4	
USP30	223602_at
USP30	227572_at
USP30	
IKBKB	
LINC01431	230366_at
GPR139	
SLX1A	233334_x_at
SLX1A	
LINC01270	
ISCUP1	
XPO5	223056_s_at
XPO5	223057_s_at
XPO5	223055_s_at
XPO5	
SCCPDH	
OR4K5	
ZNF467	
OR11H12	
PPP4R1L	230683_at
PPP4R1L	223733_s_at
PPP4R1L	
PPP4R1L	233069_at
OR11G2	
PABPN1	
MLLT10	
MLLT10	225992_at
MLLT10	230122_at
SULT1A4	
	233342_at
CEP350	
UBE2H-DT	
UBE2H	222420_s_at
UBE2H	222421_at
UBE2H	222419_x_at
UBE2H	
PIM2	
CRAT	
RPS2P5	
LINC02359	
OTUD5	233933_s_at
OTUD5	224745_x_at
OTUD5	
OR4E1	
SDR39U1	
BRWD1P2	
LINC02388	239584_at
LINC02388	
CUX2	
	243824_at
RN7SL828P	
RNA5SP284	
DUX4L50	
MIR4477B	
FRG1JP	
LINC02910	
TMPRSS4	
TRPM3	239291_at
TRPM3	239684_at
TRPM3	233022_at
