hgnc_symbol	affy_hg_u95b
RAB15	
PCDHA1	
PCDHA1	49264_at
PCDHA1	54690_at
MPC2	46134_at
MPC2	
FAM47A	
APOOL	51626_at
NDUFB6	
DPP3P1	
FAM13A-AS1	
RNF148	
LINC01107	
HSPE1P23	
NDUFS5P4	
RAE1	48245_at
RAE1	
UGGT1	
UGGT1	41970_at
LINC02507	
PLS3	
PLS3	48856_at
TLCD4-RWDD3	
DFFBP1	
TAF1L	
LINC02465	
LINC02465	42455_at
SNRPCP1	
DDX58	59215_at
DDX58	
ZNF628-DT	
SLC25A24P2	
FMO11P	
LINC00624	
ZNF628	55476_at
ZNF628	
STX4	
NAT14	49239_s_at
NAT14	
C1orf112	
RPL6P27	
RNU6ATAC33P	
PCDHA2	
PCDHA2	49264_at
PCDHA2	54690_at
MIR4485	
RNF141	45366_s_at
RNF141	45367_r_at
RNF141	53593_at
RNF141	
LINC01630	
SSC5D	
PCDHA3	
PCDHA3	49264_at
PCDHA3	54690_at
PCDHA4	
PCDHA4	49264_at
PCDHA4	54690_at
SMIM28	
LYRM4	
MAP3K13	46133_at
MAP3K13	56804_at
MAP3K13	
MAP3K13	47459_at
MIR7154	
FNTB	
FNTB	51164_at
	59726_at
SNHG22	
PCDHA5	
PCDHA5	49264_at
PCDHA5	54690_at
GAPLINC	
	51972_at
LINC02885	56849_at
LINC02885	
GPM6A-DT	
PCDHA6	
PCDHA6	49264_at
PCDHA6	54690_at
EP300-AS1	
TNRC6B-DT	56761_at
LINC01902	
RRP7BP	
RRP7BP	50093_at
TMEM184C-DT	
RPL7AP28	
	47102_at
MIR924HG	
STMP1	
STMP1	54186_at
STMP1	56481_at
ZNF18	47102_at
ZNF18	
MIR571	
LNCDAT	
RN7SKP113	
RN7SKP36	
MIR4798	
RN7SKP292	
MIR548I2	
RN7SL221P	
RNA5SP152	
PKMP5	
RNA5SP154	
RNA5SP156	
RNU6-578P	
SBK2	
NRN1	48038_at
RN7SKP170	
MIR572	
SNORA75B	
MIR573	
RN7SL16P	
CYCSP19	
RNU6-420P	
MIR218-1	
MIR7978	
RNA5SP157	
RN7SL101P	
MIR4275	
RNU7-126P	
SBK3	
MIR1255B1	
RNU6-573P	
LINC02690	
PRELID3BP10	
RN7SL558P	
RNU6-1112P	
MIR4802	
RNU7-74P	
RNA5SP159	
PARP12	53777_at
PARP12	
MIR4801	
RNU7-11P	
RNU6-931P	
RNU6-412P	
ZNF579	43821_at
ZNF579	58802_at
ZNF579	
RNU6-32P	
RN7SL193P	
RN7SKP199	
CRY2	
RNU6-158P	
RNU5E-3P	
MIR7853	
MIR8053	
MIR5683	
RNU6-276P	
SNAPC5P1	
RN7SKP30	
FIZ1	45908_at
FIZ1	
RNU6-310P	
MIR548AG1	
F13A1	
RNU6-1325P	
RNU6-652P	
RNU6-699P	
MIR1269A	
RNU6-191P	
RNU1-63P	
RNA5SP527	
RNU6-95P	
RNU6ATAC5P	
ATP8B1-AS1	
RNU4ATAC9P	
MAX	
MAX	50228_at
RNU5A-2P	
RNU6-499P	
RNU6-774P	
RN7SKP48	
MIR575	
LRRC37A7P	
RN7SL552P	
RNU6-469P	
ZNF524	
RNU6-615P	
RNU6-33P	
MIR3976HG	
RNU6-1059P	
MIR4451	
RN7SKP28	
MAP2K4	
RNU7-149P	
PCDHA7	
PCDHA7	49264_at
PCDHA7	54690_at
MIR3684	
RNU6-462P	
RNU6-551P	
ZNF784	51817_at
RNU6-34P	
RNU6-635P	
RNU6-431P	
SNORA24	56441_at
MIR577	
RN7SL55P	
PCDHA8	
PCDHA8	49264_at
PCDHA8	54690_at
MIR576	
MIR8066	
MIR1255A	
RNU6-1054P	
RN7SKP137	
RNU6-948P	
RNU6-1217P	
RNU6-119P	
RNU6-550P	
RN7SL205P	
PCDHA9	
PCDHA9	49264_at
PCDHA9	54690_at
RNU6-583P	
ZNF580	47562_at
RNU1-89P	
RNU6-224P	
	53102_s_at
RN7SL808P	
	59215_at
PCDHA10	
PCDHA10	49264_at
PCDHA10	54690_at
LINC02544	
RNA5SP166	
RNU7-197P	
THBS2-AS1	
RNU6-1230P	
RNA5SP167	
TOPORS	
MIR6844	
RNA5SP165	
RN7SKP253	
MIR4799	
RN7SL254P	
NDUFB9	44711_at
NDUFB9	
RN7SKP35	
ZNF581	49413_at
SNORD73B	
VTA1P1	
MIR548G	
RNU6-1282P	
RNA5SP169	
THAP7-AS1	
THAP7-AS1	58790_at
SNORD73A	
RNU6-1285P	
XIAP-AS1	
RNU6-582P	
RNU6-122P	
PARD6BP1	
STAG2-AS1	
MIR3140	
RPPH1-3P	
SMIM15P2	
RNU4-79P	
LINC01664	
NOTCH1	
RNU6-284P	
MTCH1P1	
RN7SL446P	
STAG2	
NHSL1-AS1	52700_at
RN7SKP188	
RNA5SP170	
RNU6ATAC13P	
CCDC106	
MTND1P9	
RBM38-AS1	
RN7SKP105	
CCDC28A-AS1	
RNU6-1336P	
RNU6-853P	
RBM38	
RNY4P17	
MIR6082	
ACKR4P1	
MIR4453	
RN7SL776P	
RN7SL253P	
RNA5SP172	
RNU1-45P	
RN7SKP136	
RNA5SP171	
RNA5SP173	
MIR4454	
MIR3667HG	
RN7SKP13	
RNU6-335P	
RNU6-1053P	
CCDC28A	
RNU6-479P	
RN7SL28P	
MIR1305	
RNU2-34P	
RNU2-66P	
RN7SKP67	
RNU2-44P	
MIR4276	
RNU6-173P	
RNU7-192P	
VEPH1	
UPP2-IT1	
TEKT4P3	
UQCC1	
UQCC1	58984_at
GTF3C4	
GTF3C4	43003_at
GTF3C4	49483_at
GTF3C4	53354_at
NFXL1	
LINC00896	
LINC01850	
PODXL	
TCP10L3	
BCRP2	
PRADC1	53940_at
PRADC1	
FAM78B	44756_at
FAM78B	
COSMOC	
THOC1-DT	
LINC00667	52025_at
LINC00667	
RNU11-2P	
MIR744	
PCDHA14	
PCDHA11	
PCDHA11	49264_at
PCDHA11	54690_at
LINC02991	
MYOCD-AS1	
AK8	
TUBAP13	
LAMC1	
ARHGAP44-AS1	
MLXIP	54160_at
ACKR3	
MIR1269B	
MTSS1	
ZNF668	48036_at
AMZ2P2	
RPS3AP13	
MIR3918	
EZR-AS1	
RPSAP43	
RNA5SP213	
ELAC2	45837_at
ELAC2	
MIRLET7BHG	
EPN1	
ERCC3	
MAPK8IP1	
PARD6G-AS1	
GSTA1	58023_at
SPACA9	54485_at
PCDHA12	
PCDHA12	49264_at
PCDHA12	54690_at
EPIC1	
LINC01544	
ZNF646	
MTCO3P41	
ZNF271P	49107_at
ZNF271P	
	45283_at
LINC01915	
TSC1	
TSC1	55939_at
DYNC2I1	
CD1D	44264_at
CD1D	
VKORC1	45283_at
VKORC1	
MIR122HG	44170_at
MIR122HG	
LIVAR	
MIR133A1HG	46898_at
MIR133A1HG	
GSTA6P	
	44329_at
GSTA5	
DLGAP1-AS2	
GSTA11P	58023_at
NCR2	
NLRP9	
KDSR-DT	
PCDHA13	49264_at
PCDHA13	54690_at
PCDHA13	
DSCAS	
TYMSOS	
BCKDK	
DLGAP1-AS4	
MIR4706	
C11orf94	
MGST3	
PEX16	49878_at
PEX16	
MRPL52	
MRPL52	57837_g_at
MRPL52	57836_at
MRPL52	49758_at
LINC01276	
MIR4641	
ST8SIA5-DT	
AMDHD1	52314_at
AMDHD1	52746_at
AMDHD1	
SLC17A4	
GATA6-AS1	
GATA6-AS1	56806_at
PCDHAC2	
PCDHAC2	49264_at
PCDHAC2	54690_at
MKRN1	
RN7SKP109	
RFPL4AL1	
RFPL4AP1	
GTSCR1	
NETO1-DT	
SLC49A4	51555_at
SLC49A4	52918_at
GAMT	
SLC17A1	
PAH	
PAH	42519_at
DLGAP1-AS1	
CHST2	
CASQ1	53927_at
CASQ1	
PCDHB1	
ZIC4-AS1	
TLX3	
GTF2E1	
LINC01589	
RN7SL339P	
RPSAP71	
LINC02939	
SNORA70J	
RPL10P8	
LINC01638	
MIR3912	
FGF18	48286_at
LARGE2	
MIAT	
MIAT	57575_at
MIAT	59081_at
LINC01701	
SEMA5B	
ILF2	
PPIAP93	
ZFP36L1	
ZFP36L1	47134_at
DAZAP1	52559_r_at
DAZAP1	45513_at
DAZAP1	52558_s_at
DAZAP1	
FOXI1	
KLRG2	
KRT18P41	
LINC01187	
SLC17A3	
ACOT8	
ACOT8	47789_at
C5orf58	
GNAI1	
GNAI1	44001_at
CCDC196	
NCKAP5-AS2	
KCNMB1	
DTYMK	
FBLIM1P2	
LINC02710	42504_at
CREB3L1	46115_at
CREB3L1	
MIR4662B	
MIR4662A	
MRS2P1	
NIPAL1	
LCP2	
NOPCHAP1	45357_s_at
NOPCHAP1	
GSR	
TIPRL	
ZDHHC22	45638_g_at
ZDHHC22	45637_at
ZDHHC22	
FAM204DP	
MIR1260A	
GSTZ1	
OR8S21P	
NACAP8	
MIR4688	
RNU6-838P	
SUDS3	49355_at
SUDS3	
NME7	
USP46-DT	49035_at
FAM76B	44020_at
FAM76B	59720_at
FAM76B	43425_at
FAM76B	
RPL23AP82	44237_at
DEFB121	
LINC01618	55026_at
LINC01618	
H2AC3P	
MIR4449	
DEFB122	
SNORA26	
H2BP5	
TRIM38	
ERVMER34-1	
ERVMER34-1	47831_at
DEFB123	
MYL6BP1	
KAT8	
CD302	
DEFB124	
RASL11B	55026_at
RASL11B	
REM1	
H3P26	
H1-1	
H3C1	
H4C1	
	52521_r_at
	52520_at
H3C2	
H2AC4	
LINC00028	
H2BC3	
H2AC5P	
H3C3	
RN7SKP275	
LINC01587	
MYF5	
H1-2	
H1-6	
H1-4	
HM13	
HM13	55366_at
HM13	55765_at
LINC01802	
LARP1P1	
H2BC6	
H4C4	
KANSL1L	
C19orf25	
C19orf25	53682_at
C19orf25	54909_at
BBS10	47583_at
RN7SL335P	
ADAD1	
HSPA12A	
HSPA12A	52672_at
LINC01637	
RPL23AP67	
LINC01311	
CRADD	
ADAL	59019_r_at
ADAL	
SERHL	
RN7SL477P	
LAMP3	
MBD3	44359_r_at
MBD3	
	59091_at
PRSS8	
HARS1	
RCSD1	56701_at
RCSD1	48363_at
RCSD1	
CEP57	
CBX1P5	
GIMAP4	
FBXL22	
LINC02093	
HS3ST3A1	
ATR	
MIR548H3	
PIAS1	55478_at
PIAS1	58682_at
PIAS1	46559_at
PIAS1	
CDRT15P1	
CCDC60	
	42322_at
RNF133	
COX10	
LINC02476	
PRSS36	
KLHDC10	
CACNG2-DT	
LINC01315	
UBXN8	
RNU6-883P	
RPS26P41	
	47415_at
LINC01644	
MYOZ1	
FDPSP1	
HDHD5-AS1	47711_g_at
HDHD5-AS1	47710_at
TNR	
TMEM191A	48071_at
SMIM31	
TESC-AS1	
NUDT4	
RNU6-668P	
APELA	
TRIM60P14	
SYNPO2L	48452_at
SYNPO2L	
LINC01287	
FAM218BP	
NACA3P	
SYNPO2L-AS1	
TRIM61	
BMS1P4-AGAP5	56553_f_at
FAM218A	
SFT2D2	
CDRT15	
TRIM60	
RNA5SP320	
BMS1P4	49693_at
APC2	
	44916_at
HS3ST3B1	56879_at
TMED8	55596_at
DUSP8P5	
AMTN	
CRYBB2P1	
SEC24C	
GRAMD4P8	
STRIP2	43524_at
STRIP2	
ARPC1BP1	
RPS18P12	
MTND4P27	
LINC02096	42180_at
LINC02096	
FAM78B-AS1	
RPL23AP76	
PPP3R1	
CDRT7	
UCK2	47580_at
UCK2	
CDRT8	
NUDT14	
PRPSAP1	
NDUFA3P6	
PYCARD	46664_at
HIKESHIP3	
PPP2CB	
	59654_at
PYCARD-AS1	
TRIM72	
CACYBPP2	
ENAM	
RBM43	
PARP16	
PARP16	44659_at
TBC1D22A-DT	45174_at
TBC1D22A-DT	45541_s_at
TFIP11-DT	
NUP50-DT	
RN7SKP92	
BNIP3P1	
RPL26P3	
LINC02327	
PITPNB	54881_at
PITPNB	
PITPNB	43082_r_at
RNA5SP345	
RPL32P25	
TCP11L2	
DLX6	46542_at
DLX6	43324_at
DLX6	
TEX15	
EFEMP2	
UTP3	
VPS39	
PIGM	46391_i_at
PIGM	46392_r_at
SP100	
RNU6-520P	
RNU6-784P	
FAM20B	
RUFY3	
RUFY3	45124_at
TM9SF4	
GNGT1	
MALINC1	
PRR13P5	46218_at
LINC02326	
TMEM71	
LINC01720	
XCL2	
RNU6-24P	
RNU6-864P	
RPSAP16	
SPHK1	
SPHK1	51923_at
STK31	
QSOX1	
PURA	
PURA	52447_at
IGIP	52447_at
CYSTM1	
RNU11-5P	
RNU6-1234P	
FUT11	
HSPA2-AS1	
PPP1R36	
CHCHD1	45363_at
CRYM-AS1	
ZSWIM8	54008_at
ZSWIM8	
DBX2	
PFDN1	
DRAM1	
SNX29P1	
KIF3B	44728_at
NAGPA	48811_at
NAGPA	
NUP50P1	
PLEKHG3	
	44378_at
ATP6V1G2-DDX39B	
LINC02451	
ASXL1	
HBEGF	
SRRM4	44351_at
SRRM4	50787_at
SRRM4	
RTP1	
LRRC8D-DT	
RPL7AP25	
UBE2O	54633_at
UBE2O	
LINC01014	
SRP19	
ACTG1P23	
NKAIN3	
POU2F1	43305_at
POU2F1	44021_at
POU2F1	47955_at
POU2F1	
TTC28-AS1	
SLC33A1	45474_at
SLC33A1	53387_at
SLC33A1	59254_at
SLC33A1	
TSPAN8	
DENND3	
DENND3	43200_at
DET1	53528_at
DET1	42060_at
DET1	
RPL7P49	
SPTB	
FIBP	
LINC02049	
CYGB	55669_at
CYGB	
RASA2-IT1	
RPL32P8	
LINC01995	
SNRPN	
LINC01994	
VN1R96P	
OR7D1P	
PRCD	53543_at
PRCD	
OR7E18P	
RPL35AP10	
OR7E19P	
HMGN2P13	
TRMT112P5	
MIR3199-1	
OR7H1P	
MIR3199-2	
NIP7P2	
ZNF699	
RN7SL757P	
MCCC1-AS1	
MN1	
ANKUB1	
EEF2KMT	
ZNF177	42254_at
ZNF177	
LRP1	
RNU6-891P	
FAM86KP	
ZNF560	
WWTR1-IT1	
ALG1L14P	
NAP1L1P3	
REEP5	
USP17L10	
TM4SF4	
USP17L11	
USP17L12	
USP17L13	
USP17L17	
USP17L18	
USP17L23	
USP17L5	
ZSCAN5DP	
USP17L27	
SNORD1C	
USP17L28	
SNORD1B	
USP17L29	
SNORD1A	
USP17L30	
EDDM13	
PPIAP73	
GHSR	
ST6GALNAC2	
DEFB108F	
RNA5SP153	
DEFB130D	
SNRPCP3	
ZSCAN5A-AS1	
USP17L20	
USP17L21	
RPS27P12	
USP17L22	
PA2G4P4	
USP17L24	
NDUFB4P1	
USP17L25	
USP17L26	
GPR149	
USP17L14P	
USP17L16P	
VN2R17P	
USP17L19	
USP17L9P	
USP17L6P	
LINC02173	
GIMD1	
ZNF542P	
DANCR	
ZSWIM8-AS1	
MIR7855	
XBP1P1	
ZRSR2P1	
LINC01206	
NDST2	
MBLAC2	
NUDT6	
ST6GALNAC1	
ENPP7P14	
POMT2	47062_at
POMT2	
LINC02164	
IQANK1	
POLR3G	
POLR3G	45988_at
RPS3AP48	
SNRPCP20	
NPM1P3	
LINC01570	
SAMD12	42418_at
SAMD12	
MIR8065	
CAMK2G-AS1	
NOL4L	45280_at
NOL4L	
FGF2	
RNU7-99P	
C10orf71	
RNU6-457P	
RNU6-328P	
POT1	
RPL35AP23	
TIMM23	56521_at
MT4	
CCDC85B	
RNU6-1196P	
MIR548AW	
ANXA2P1	
RNU7-21P	
RN7SL419P	
MT2A	
EEF1A1P5	
FOSL1	
GNRHR	
GFI1B	
GFI1B	58860_at
SLC39A14	
IL2	
SNORA74C-1	
MSMB	
MT1E	
RPL23AP61	
SLC25A36P1	
LYSMD3	
ZNF582-DT	43374_at
ZNF582-DT	
AGAP7P	56553_f_at
MROH8	
SULF2	52094_at
SULF2	
ZNF583	
C11orf68	55647_at
MT1M	
LINC00200	
RAP1GDS1	
RAP1GDS1	46406_at
RNU6-227P	
LINC01202	
RNY4P36	
DRAP1	
SRSF2	
MT1JP	
VPS26A	
GABRG2	
MT1A	
COL5A3	52255_s_at
COL5A3	
MT1CP	
DDX11L5	
MIR1302-9HG	47563_at
MT1B	
MIR1302-9	
FAM138C	
RPL10P12	
MT1F	
CFAP251	58108_at
CFAP251	
MIR636	
RNU6-97P	
HELZ2	47899_at
HELZ2	
LINC01388	
FOXD4	
RHBDF2	50427_at
RHBDF2	
SUPV3L1	
MT1IP	
LRSAM1	
MT1X	
NPM2	
MIR6832	
DPPA2P4	
SART1	
SART1	50455_at
CRYM	
CNN2P10	
ZRANB3	
KIFAP3	
UHRF1BP1L-DT	
NCKAP1L	
HKDC1	59661_at
HKDC1	
RDH8	
HYPK	55020_at
MIR5589	
SHFL	
SHFL	53720_at
RPS15AP28	
RNF111	
RNF111	53754_at
ATP5MC1P7	
TSPAN15	
RNU6-1005P	
RNU6-196P	
SMG1P4	
FGF17	
YWHAB	
ATP5MGP5	
TIPARP	
ABCA3P1	
EIF1AD	48337_at
EIF1AD	
FHIP2B	53736_at
FHIP2B	
UQCRC2	
SNHG20	
PPAN-P2RY11	
SETP7	
PABPC1L	44778_g_at
PABPC1L	
NENFP2	
LINC01941	
ATP2B1-AS1	
MTND6P8	
SPHKAP	
	47317_at
	55838_at
	44196_at
	57365_at
TMEM256P1	
NEUROG3	
RPL4P4	
RPL21P42	
MTATP6P23	
PAQR9-AS1	
MTCO2P23	
MTCO1P23	
MTND2P15	
MTND1P20	
FAM241B	
PPAN	46597_at
PPAN	
LAMC1-AS1	
TNR-IT1	
MTCO1P14	
OR7E53P	
SLC7A14	
SEC14L1	
TBX15	
LINC02651	
RNU6-666P	
RNU6-452P	
LINC02673	
RPL21P38	
NUDT18	
OR7E90P	
ZIK1P1	
ASB1	
ASB1	58865_at
LINC00880	
ACBD5	
HSPA8P20	
TEX13D	
SNORD105	
LINC02877	
NPM1P34	
LRRC49	53782_at
LRRC49	
SNORD105B	
HR	
P2RY11	
GPC3	
COX18	
EI24P1	
RPL34P1	
PPIAP75	
BANF1	
ATP13A4-AS1	
EIF3G	
ADIPOQ-AS1	
CD48	
YEATS2-AS1	
SETP14	
OPA1-AS1	
SST	
ERHP1	
MREG	47071_at
MREG	49709_at
MTPN	45306_at
MTPN	
MRPS10P1	
GRAMD1C	
GRAMD1C	43548_at
RXRG	
TOMM34	
LINC02419	
ARL9	46627_at
LINC02372	
CST6	
SSMEM1	
HMGB1P3	
UTP20	
	55208_at
CATSPER1	
IQCA1-AS1	
TMEM17	
BMT2	47554_at
BMT2	
OR4N5	
KCNS1	
AKT1	
MTCYBP8	
MFSD8	47894_at
MFSD8	
TPRKBP2	
RNY1P10	
GAPDHP35	
SBK1	
PPP1R2P6	
WFDC12	
GAL3ST3	55848_at
GAL3ST3	
PI3	
MTND5P29	
COL26A1	52360_at
COL26A1	50115_at
SNF8P1	
MIR6862-1	
PDK1-AS1	
CDC37P2	
SEMG1	
SF3B2	
RPL3P5	
CERS6-AS1	
SEMG2	
STK4-DT	
LINC01657	
STK4	
STK4	53858_at
STK4	59278_at
TPR	
IL27	
REEP4	43854_at
REEP4	47591_at
REEP4	
SGF29	
SGF29	48117_at
LGR5	
SPATS2L	
AVPR2	
S1PR2	47156_at
RPS4XP6	
RBISP2	
MIR4322	
OFD1P17	
RN7SL37P	
RNU7-75P	
KRT8P33	
MRPL4	45335_at
MRPL4	
HMGB3P17	
PRICKLE2-DT	
ZNF619P1	
CLSTN2	47441_at
CLSTN2	
CEP120	58577_at
CEP120	
ZNF212	
PRRG3	
CDC37P1	
MIR6862-2	
CNGA2	
LINC01022	
RPL10P11	
LINC02577	
MIR4646	
TUFM	
SHOX	
NMNAT1P3	
	56794_at
EIF4EP3	
	50072_at
CCZ1P1	
LY6G6F-LY6G6D	
CHCHD2	57076_at
KLHL24	49890_at
KLHL24	45177_at
KLHL24	
SYP	
SKP1P1	
FSCN3	
DEFB116	
RPL31P3	
MIR4721	
HAUS6P2	
RNA5SP480	
DEFB117	
RABEP2	
PAICSP6	
DEFB118	
TMEM209	
RPS27AP17	
DEFB119	47637_at
DEFB119	42625_at
STS	
LINC01726	
PAX1	
RALY-AS1	
RTP4	
MIR4767	
PNPLA4	
ZNF341	42299_at
ZNF341	
LGI3	53472_at
LGI3	
WWTR1-AS1	
LINC02036	
	48334_at
KLC2-AS1	
KLC2-AS2	
RAB1B	
RAB1B	43390_s_at
CHIC1	50932_at
CHIC1	
ICAM1	
IL17RD	47138_at
IL17RD	
CIR1P1	
MIR3141	
MIR1303	
RN7SL803P	
ATP1A2	
THAP5P1	
FAXDC2	51618_at
FAXDC2	48031_r_at
FAXDC2	48030_i_at
FAXDC2	
RCC2P3	
KIF11	
OR4E2	
MIR624	
FAM156B	54000_at
BTBD6	58632_at
CD19	
CNIH2	48415_at
CNIH2	
OR11H4	
TMEM132D-AS1	
DPP6	
ATL1	44084_at
ATL1	
BMP1	
SCARNA16	
MIR6516	
RNU4-47P	
CYCSP40	
MIR4316	
SCYL2	
SCYL2	46660_at
SCYL2	51718_at
ICAM4-AS1	
ICAM4	
SMCO4P1	
LINC01180	
MEIOC	
MEIOC	43251_r_at
PLIN1	
ICAM5	
DCAF8L2	
YIF1A	
COCH	
IL9R	
CCDC43	
MIR378H	
ZGLP1	55318_at
ZGLP1	54158_at
ZGLP1	
GEMIN5	48446_at
GEMIN5	44565_at
GEMIN5	43953_at
GEMIN5	
PEX11A	
ZNF133	
RPL11P4	
RN7SL644P	
LINC02636	
DBF4B	
RAVER1	
MAGEA6	
LINC02347	
AIFM2	50745_at
SAR1A	45748_at
SAR1A	
RPL36AP43	
MID1IP1	44827_s_at
NFATC2IP-AS1	
MIR4517	
MAGED4B	54896_g_at
MAGED4B	54894_at
MAGED4B	
JMJD7	
JMJD7	46610_at
RNU7-171P	
SPNS1	
VTI1BP4	
VCP	56348_at
VCP	44058_at
VCP	
TMEM151A	
ICAM3	
CD248	44681_at
RIN1	
METTL18	
LINC01680	
RN7SL819P	
DNAJC13	
RPL6P26	
JMJD7-PLA2G4B	
RNU6-661P	
CKS1BP3	
RPL35AP14	
ADAM11	
LRRC70	
PLA2G1B	
GABRB2	47722_at
GABRB2	
CALM2P2	
RPS25P9	
PPA1	
CHIA	
BRMS1	
ZNF808	
ADGRD1	
RPL39P34	
ZNF137P	
SSX2	
ZNF611	
SPTBN5	42570_at
CHGB	
TYSND1	46481_at
TYSND1	57823_at
TYSND1	53896_at
KANK1P1	
TRMT6	49026_at
TRMT6	59737_at
RNA5SP309	
SPTLC1P1	
STRN3	
RPS15AP5	
NSMCE4A	
NSMCE4A	45762_at
GJC1	45229_at
GJC1	59139_at
GJC1	41927_at
GJC1	
VCX	
B4GAT1	
EEF1B2P6	
PAXIP1-AS2	56188_at
PAXIP1-AS2	
B4GAT1-DT	
HIGD1B	
SLC29A2	
H2BW2	
TRPC6P3	
SERTM2	49770_at
SERTM2	
RGN	
DNAJB6	
ZNF28	
MCM8	47148_r_at
CCNI2	
EFTUD2	
SPRY4	
LINC00501	
PABPN1P2	
PRICKLE2-AS2	
ZFP62	44552_at
ZFP62	
EEF1A1P23	
HPS6	
ALG1L15P	
LDB1	
ZNF773	
HGD	
MGAT1	55940_at
MGAT1	
ZNF549	
HIGD1AP17	
RPL21P5	
RNU6-541P	
RNU6-1189P	
RNU12-2P	
RNA5SP393	
MIR4310	
RBM10	
EIF3J	
ACTN1	
ZNF416	
ZIK1	
NPIPB10P	
CETN3	
PPRC1	
RRN3P2	
ZNF134	
PRELID1P7	
CRYZL2P-SEC16B	47539_at
TPRG1-AS2	
POGLUT1	59000_at
POGLUT1	
ZNF211	
SMG1P6	
RNU6-850P	
SLX1B	
KCNIP1	
BRD9P1	
RNU1-84P	
NPAS4	
TRIM69	51672_f_at
TRIM69	51670_i_at
MCM8-AS1	
RN7SL498P	
CRLS1	
IFNG	
TPRG1LP1	
ZNF527	
EXTL2	
NOLC1	
PACS1	
OR7E97P	
TRIM42	
SLX1B-SULT1A4	
RNU6-975P	
RN7SL827P	
TARDBPP1	
LRRN4	
ZNF569	
ITPK1P1	
UBA1	
LINC02412	
SNRNP35	
SNX29P2	
IL1RAP	
RNU1-55P	
ANKRD36BP1	
ATRN	
MIR3680-2	
CA5AP1	
MYOZ2	
SPN	
ZNF571-AS1	
ZNF571-AS1	51552_at
KIRREL1	
KIRREL1	44737_at
LINC00943	58092_at
LINC00943	
	48839_s_at
SMG1P2	
ATP6V0A4	49808_at
ATP6V0A4	
PHYHIP	
MOB1B	
MOB1B	44665_at
SLC7A5P1	
TAOK2	46609_at
TAOK2	
CLINT1	
CD276	
CD276	56523_at
ZNF540	
CCDC103	
CCDC103	57895_at
KCNV2	
ODAPH	
ELOVL3	
VLDLR	
POLR3D	
PITX3	
MIR548T	
HMGB2	
PRXL2AP1	
ZNF571	
AK3P5	
MTND4LP11	
LINC00508	
RPL7AP53	
LINC02826	
PFKP-DT	
DAGLA	
PITRM1-AS1	
LSM3P2	
DDX59	
ZNF10	
RNU6-687P	
KIF18B	
NEFMP1	
MIR548F1	
GAPDHP21	
SELENOKP1	
ZNF607	47765_r_at
ZNF607	47405_f_at
ZNF607	
LINC02571	
MIR6891	
PITRM1	
RNU6-283P	
FGFR3P1	
UBR2	
SF3A3P1	
GFRA4	
IPO11	
IPO11	48519_at
SEPHS1P7	
	47373_r_at
SH3GLB2	45745_at
SH3GLB2	
WDR87BP	
MTND5P22	
SAP30	
INSYN1-AS1	
RNF11P1	
GCSIR	
SMOX	
	43215_at
WDR87	
NIBAN1	
NIBAN1	58567_s_at
NIBAN1	58569_r_at
NIBAN1	52186_at
SCRG1	54345_at
SCRG1	
ICE2	
MARCHF4	
HIRIP3	
RNU6-890P	
PRPH2	
LINC02443	
KIF18B-DT	
C1QL1	
MYRF-AS1	
ATP6V0CP3	
RN7SL718P	
TBCC	
LINC01970	
RPL5P11	
CYP2S1	
CYP2S1	47627_at
LRRC4	50720_at
LRRC4	
RNU6-1096P	
RN7SKP299	
CD7	
MAP7-AS1	
HAND2	
HAND2	45131_at
UBA52P7	
MAP3K5-AS1	
TMEM258	46689_at
TMEM258	
MTND4P3	
PIWIL2-DT	47422_at
LPGAT1-AS1	
CNTN1	
PIWIL2	57285_at
PIWIL2	
RNA5SP219	
LINC00607	
MRPL42P4	
MORF4	
PEX7	
RANP6	
WDR82P2	
NACAP5	
RPL5P6	
MED28-DT	
LHX4	
INO80E	
NCAPG2	
MED28	53056_at
MED28	
AXL	
MIR611	
FEN1	
FAM184B	
OR10J5	
SECTM1	
LAMC2	
LINC01433	
FERMT1	49195_at
FERMT1	
FADS1	
DPP10-AS3	
LINC01803	
IQCA1	
DGKG	
DGKG	43203_at
RPL7AP37	
SLC35D3	
DCAF16	59464_at
DCAF16	
RPL35AP3	
PCDH12	
NCAPG	
TMCO6	45697_at
TMCO6	45479_at
TMCO6	
INE1	
NDUFB11	56467_s_at
MIR3646	
TEX19	
HNF4A	
CYCSP38	
WDR93	
NUP62CL	
OGFOD3	53071_s_at
OGFOD3	45075_at
OGFOD3	
GTF3C6P2	
MYCLP1	
RNY3P12	
MARK2P9	
DNAJA1P3	
DNAAF6	
IDE	44638_at
IDE	43141_at
IDE	
DDX59-AS1	
DOLPP1	49479_at
DOLPP1	
DOC2A	
CD58	
C4orf46P2	
KRT18P63	
BOK-AS1	
BRD8	
CNGA3	
NOCT	
HSPE1P6	
EEF1A1P14	
ATP7A	
RPS29P4	
RNU6-132P	
MRPL15P1	
RN7SL34P	
GPA33	
MESP2	
MRPL57P7	
CCDC97	50067_at
CCDC97	
KRT18P60	
RN7SKP85	
LINC02413	
RNU6-531P	
RN7SL382P	
PPP1R14BP3	
ANPEP	
RN7SL311P	
SSH1	
MIR599	
RNU6-506P	
MIR875	
RNU6-1074P	
RN7SL350P	
MGARP	
COX6C	
COX6C	41999_at
TMEM91	51210_at
