hgnc_symbol	affy_hc_g110
MIR4646	
TUFM	
SHOX	
NMNAT1P3	
EIF4EP3	
CCZ1P1	
LY6G6F-LY6G6D	
CHCHD2	
KLHL24	
SYP	
SKP1P1	2010_at
FSCN3	
DEFB116	
RPL31P3	
MIR4721	
HAUS6P2	
RNA5SP480	
DEFB117	
RABEP2	
PAICSP6	
DEFB118	
TMEM209	
RPS27AP17	
DEFB119	
STS	
LINC01726	
PAX1	
RALY-AS1	
RTP4	
MIR4767	
PNPLA4	
ZNF341	
LGI3	
WWTR1-AS1	
LINC02036	
KLC2-AS1	
KLC2-AS2	
RAB1B	
CHIC1	
ICAM1	
IL17RD	
CIR1P1	
MIR3141	
MIR1303	
RN7SL803P	
ATP1A2	
THAP5P1	
FAXDC2	
RCC2P3	
KIF11	
OR4E2	
MIR624	
FAM156B	
BTBD6	
CD19	1096_g_at
CD19	
CNIH2	
OR11H4	
TMEM132D-AS1	
DPP6	
ATL1	
BMP1	
SCARNA16	
MIR6516	
RNU4-47P	
CYCSP40	
MIR4316	
SCYL2	
ICAM4-AS1	
ICAM4	
SMCO4P1	
LINC01180	
MEIOC	
PLIN1	
ICAM5	
DCAF8L2	
YIF1A	
COCH	
IL9R	
CCDC43	
MIR378H	
ZGLP1	
GEMIN5	
PEX11A	
ZNF133	
RPL11P4	
RN7SL644P	
LINC02636	
DBF4B	
RAVER1	
MAGEA6	
LINC02347	
AIFM2	
SAR1A	
RPL36AP43	
MID1IP1	
NFATC2IP-AS1	
MIR4517	
MAGED4B	
JMJD7	
RNU7-171P	
SPNS1	
VTI1BP4	
VCP	
TMEM151A	
ICAM3	402_s_at
ICAM3	
CD248	
RIN1	1778_g_at
RIN1	1777_at
RIN1	
METTL18	
LINC01680	
RN7SL819P	
DNAJC13	
RPL6P26	
JMJD7-PLA2G4B	
RNU6-661P	
CKS1BP3	
RPL35AP14	
ADAM11	
LRRC70	
PLA2G1B	912_s_at
GABRB2	
CALM2P2	
RPS25P9	
PPA1	
CHIA	
BRMS1	
ZNF808	
ADGRD1	
RPL39P34	
ZNF137P	
SSX2	126_s_at
ZNF611	
SPTBN5	
CHGB	
TYSND1	
KANK1P1	
TRMT6	
RNA5SP309	
SPTLC1P1	
STRN3	
RPS15AP5	
NSMCE4A	
GJC1	
VCX	
B4GAT1	
EEF1B2P6	
PAXIP1-AS2	
B4GAT1-DT	
HIGD1B	
SLC29A2	
H2BW2	
TRPC6P3	
SERTM2	
RGN	942_at
RGN	
DNAJB6	
ZNF28	
MCM8	
CCNI2	
EFTUD2	
SPRY4	
LINC00501	
PABPN1P2	
PRICKLE2-AS2	
ZFP62	
EEF1A1P23	
HPS6	
ALG1L15P	
LDB1	
ZNF773	
HGD	
MGAT1	
ZNF549	
HIGD1AP17	
RPL21P5	
RNU6-541P	
RNU6-1189P	
RNU12-2P	
RNA5SP393	
MIR4310	
RBM10	
EIF3J	
ACTN1	
ZNF416	
ZIK1	
NPIPB10P	
CETN3	
PPRC1	
RRN3P2	
ZNF134	
PRELID1P7	
CRYZL2P-SEC16B	
TPRG1-AS2	
POGLUT1	
ZNF211	
SMG1P6	
RNU6-850P	
SLX1B	
KCNIP1	
BRD9P1	
RNU1-84P	
NPAS4	
MCM8-AS1	
RN7SL498P	
CRLS1	
IFNG	1021_at
IFNG	1611_s_at
TPRG1LP1	
ZNF527	
EXTL2	
NOLC1	
PACS1	
OR7E97P	
TRIM42	
SLX1B-SULT1A4	
RNU6-975P	
RN7SL827P	
TARDBPP1	
LRRN4	
ZNF569	
ITPK1P1	
UBA1	1268_at
UBA1	
LINC02412	
SNRNP35	
SNX29P2	
IL1RAP	
RNU1-55P	
ANKRD36BP1	
ATRN	
MIR3680-2	
CA5AP1	
MYOZ2	
SPN	
ZNF571-AS1	
KIRREL1	
LINC00943	
SMG1P2	
ATP6V0A4	
PHYHIP	
MOB1B	
SLC7A5P1	
TAOK2	
CLINT1	
CD276	
ZNF540	
CCDC103	
KCNV2	
ODAPH	
ELOVL3	
VLDLR	
POLR3D	
PITX3	
MIR548T	
HMGB2	
PRXL2AP1	
ZNF571	
AK3P5	
MTND4LP11	
LINC00508	
RPL7AP53	
LINC02826	
PFKP-DT	
DAGLA	
PITRM1-AS1	
LSM3P2	
DDX59	
ZNF10	
RNU6-687P	
KIF18B	
NEFMP1	
MIR548F1	
GAPDHP21	
SELENOKP1	
ZNF607	
LINC02571	
MIR6891	
PITRM1	
RNU6-283P	
FGFR3P1	
UBR2	
SF3A3P1	
GFRA4	
IPO11	
SEPHS1P7	
SH3GLB2	
WDR87BP	
MTND5P22	
SAP30	
INSYN1-AS1	
RNF11P1	
GCSIR	
SMOX	
SMOX	1650_g_at
SMOX	1649_at
WDR87	
NIBAN1	
SCRG1	
ICE2	
MARCHF4	
HIRIP3	
RNU6-890P	
PRPH2	
LINC02443	
KIF18B-DT	
C1QL1	
MYRF-AS1	
ATP6V0CP3	
RN7SL718P	
TBCC	
LINC01970	
RPL5P11	
CYP2S1	
LRRC4	
RNU6-1096P	
RN7SKP299	
CD7	771_s_at
MAP7-AS1	
HAND2	
UBA52P7	
MAP3K5-AS1	
TMEM258	
MTND4P3	
PIWIL2-DT	
LPGAT1-AS1	
CNTN1	
PIWIL2	
RNA5SP219	
LINC00607	
MRPL42P4	
MORF4	
PEX7	
RANP6	
WDR82P2	
NACAP5	
RPL5P6	
MED28-DT	
LHX4	
INO80E	
NCAPG2	
MED28	
AXL	1233_s_at
AXL	
MIR611	
FEN1	
FAM184B	
OR10J5	
SECTM1	
LAMC2	
LINC01433	
FERMT1	
FADS1	
DPP10-AS3	
LINC01803	
IQCA1	
DGKG	
DGKG	1204_at
RPL7AP37	
SLC35D3	
DCAF16	
RPL35AP3	
PCDH12	
NCAPG	
TMCO6	
INE1	
NDUFB11	
MIR3646	
TEX19	
HNF4A	
CYCSP38	
WDR93	
NUP62CL	
OGFOD3	
GTF3C6P2	
MYCLP1	1155_at
RNY3P12	
MARK2P9	
DNAJA1P3	
DNAAF6	
IDE	
DDX59-AS1	
DOLPP1	
DOC2A	
CD58	
C4orf46P2	
KRT18P63	
BOK-AS1	
BRD8	
CNGA3	
NOCT	
HSPE1P6	
EEF1A1P14	
ATP7A	
RPS29P4	
RNU6-132P	
MRPL15P1	
RN7SL34P	
GPA33	
MESP2	
MRPL57P7	
CCDC97	
KRT18P60	
RN7SKP85	
LINC02413	
RNU6-531P	
RN7SL382P	
PPP1R14BP3	
ANPEP	
RN7SL311P	
SSH1	
MIR599	
RNU6-506P	
MIR875	
RNU6-1074P	
RN7SL350P	
MGARP	
COX6C	
TMEM91	
NDUFC1	
HEXD-IT1	
NARF-AS1	
NARF-IT1	
XCL1	
MIR4731	
MTATP6P26	
H3P9	
RPRM	
TEKT3	
LINC02818	
PKN3	
LINC01633	
SETP9	
LINC02770	
KCNJ10	
KLHL6	
LINC02775	
RMDN1	
NUF2	
RNU6-799P	
RN7SL792P	
B9D2	
NPAP1P2	
CTSLP6	
PGGT1BP2	1275_at
BMS1P21	
LINC01209	
MBL1P	
LINC01840	
MIR1908	
LINC00886	
RNU6-1214P	
PMP22	
SFTPD	
FADS3	
RAB33B	
HNRNPA1P24	
PRDX3P4	
BCKDHA	
METTL15P1	
RN7SL560P	
ADAMTS9	
ZDHHC12	
SFTPD-AS1	
SLBP	
DZANK1	
ZNRF2P3	
DPY19L2P5	
C1DP3	
C1DP2	
C1DP4	
ZNF783	
TMEM254-AS1	
MAPKAPK5	
TMEM254	
AP3S2	
EFCAB10	
ZER1	
CLEC2L	
PPP4C	382_at
PPP4C	
ERICH4	
SIGLEC8	
LINC03008	
TBC1D13	
TMEM129	
ARL1	
GIMAP6	
SIGLEC12	
NTAN1P2	
SLC2A3P4	
CPNE3	
RPL22P18	
PLAC9	
ARPIN-AP3S2	
LETM1	
MIR6746	
RAB3IL1	
MACROH2A2	
SIGLEC27P	
TUBB8P9	
SLC35F5	
SIGLEC6	
MIR5094	
MIR5009	
RNU6-1111P	
MFSD4A	
ARPIN	
PRELID2P1	
TMEM132D-AS2	
AP4S1	
CD38	
RFC5	
RFC5	653_at
MCTS2	
ADNP	
RNU7-111P	
ANXA2	769_s_at
ANXA2	757_at
ANXA2	
ENDOG	
MAGEA5P	
GJA6P	
RS1	
RNU6-1243P	
MYRF	
NPFFR1	
SPOUT1	
PPEF1-AS1	
BLOC1S6P1	
HAUS1P2	
PHKA2-AS1	
PHKA2	
LINC02668	
YPEL3	
TBX19	
ITGB1	
ITGB1	2055_s_at
B3GNT5	
C6orf223	
MRPL14	
HPRT1P1	
FGFBP1	
TMEM63B	
SIGLEC29P	
GCSHP5	
ZNF175	
WFDC5	
FGFBP2	
LINC02329	
LINC00911	
NR5A2	
FLRT2	
DDX50P2	
EBF4	
LINC01991	
LINC01087	
RN7SL48P	
PROM1	
SUPT20HL1	
B3GNT2	
MIOXP1	
GOLIM4	
RPL9P33	
UBE2Q2P10	
GLA	
RAB6C	
MIR7843	
RPL7P51	
SPACA6-AS1	
GOLGA2P1	
MIR99B	
MIRLET7E	
MIR125A	
OR7E96P	
HAS1	
LINC01935	
PAPOLA	
MIR548I3	
RPS3AP31	
ENPP7P1	
FAM85B	
CNGB3	
LINC02441	
PPP1R7	
FPR2	
GDPD3	
ITPR2	756_at
ITPR2	
KYAT1	
FPR3	
TTLL9	
NOVA2	
LINC02803	
SCYL3	
ABI1	
RNA5SP468	
RPS18P13	
IL12RB1	1066_at
IL12RB1	
UBE3C	
SUV39H1	
CAPN11	
SFTPC	
LINC02729	
MAPK3	1000_at
MAPK3	
TM4SF19-AS1	
MYOD1	
KCNC1	
RNU6-1056P	
GLOD5	
ACAA2P1	
RNU6-29P	
ERAS	
PCSK1N	
DUSP10	
PQBP1	
ACAT1	
CSNK1A1	
ALKBH2	
HIPK2	
POLR1C	
CICP4	
KIRREL1-IT1	
LINC02802	
QRSL1P1	
RPS27P21	
IFITM3P2	676_g_at
NMNAT2	
TAOK3	
MAST3-AS1	
LRRC8A	
	925_at
	388_at
CYB5AP4	
PIK3R2	388_at
PIK3R2	
SSTR4	
THBD	
PHYHD1	
CD93	
SLC16A14P1	
LINC00656	
OXR1-AS1	
RNA5SP478	
TAGLN2P1	
RNU7-84P	
ABRA	
RGS19	
MYL10	
FZD3	
CCT8P1	
LINC01139	
TARBP1	
UQCRFS1P2	
IFI30	
IFI30	925_at
COPG2IT1	
MIR6813	
LKAAEAR1	
TAS2R16	
MIR4288	
RNA5SP259	
EXTL3-AS1	
FIS1	
REXO2	
INTS9	
LINC01727	
CHURC1	
WWC1	
SEPTIN14P21	
MPV17L2	
CBX1P3	
ZNF337-AS1	
SLC35A2	
GEMIN2	
SRSF8CP	
LY9	
RAB3A	620_at
RAB3A	
TAS2R3	
EEF1A1P10	
CORO1A-AS1	
SSPOP	
BOLA2B	
LINC01370	
YIPF3	
SLX1A-SULT1A3	
JUND	1612_s_at
RPL39P38	
OGFR-AS1	
LSM4	
MIR646HG	
LINC02424	
PEBP1	
PSMC1P3	
DOLK	
YPEL5P3	
TSPAN12	
NUP188	
KDM3AP1	
MSI1	
SNED1-AS1	
TDRD5	
GAPDHP25	
PGPEP1	
DPF3	
CD2BP2	
NXPE2P1	
NXPE4	
TBC1D10B	
LINC02369	
APCDD1L-DT	
LRRC25	
RAPGEF6	
TMPRSS13	
BIN1	459_s_at
BIN1	
ASCL1	
INTS9-AS1	
SSBP4	
USP30	
IKBKB	
LINC01431	
GPR139	
SLX1A	
LINC01270	
ISCUP1	
XPO5	
SCCPDH	
OR4K5	
ZNF467	
OR11H12	
PPP4R1L	
OR11G2	
PABPN1	
MLLT10	
SULT1A4	
CEP350	
UBE2H-DT	
UBE2H	369_s_at
UBE2H	
PIM2	1652_at
PIM2	1633_g_at
CRAT	
RPS2P5	
LINC02359	
OTUD5	
OR4E1	
SDR39U1	
BRWD1P2	
LINC02388	
CUX2	
RN7SL828P	
RNA5SP284	
DUX4L50	
MIR4477B	
FRG1JP	
LINC02910	
TMPRSS4	
TRPM3	
GNAS-AS1	
POLH	
ISYNA1	
MIR1-1HG	
PTPRZ1	1364_at
PTPRZ1	
RNU6-722P	
KCND1	
ELK4	
LINC00507	
NGB	
GRIPAP1	
POLH-AS1	
TMX4-AS1	
OR11H2	
GTPBP2	
MDGA2	
LINC00659	
LINC01275	
HNRNPA1P46	
CEP250-AS1	
RPL21P103	
TFB2M	
SNHG17	
RPL12P32	
RBMS2P1	
ADAM1A	
RPS27P25	
CPM	
LYPLAL1	
MAD2L1BP	
RNASE3	
RSPH9	
TRAV6	
TRAV7	
TRAV8-1	
TRAV9-1	
TRAV10	
TRAV11	
TRAV12-1	
LINC02537	
TRAV8-2	
TRAV8-3	
NPM1P51	
TRAV13-1	
PGC	
TRAV12-2	
TRAV8-4	
TRAV8-5	
TRAV13-2	
TRAV14DV4	
MIR6799	
TRAV9-2	
TRAV15	
TRAV12-3	
TRAV8-6	
FUZ	
TRAV16	
TRAV17	
TRAV18	
TRAV19	
FRS3	
TRAV20	
TRAV21	
TRAV22	
GLG1	
TRAV23DV6	
MPZL1	
TRDV1	
TRAV24	
TRAV25	
TRAV26-1	
TRAV8-7	
TRAV27	
TRAV28	
TRAV29DV5	
TAPT1	
TRAV30	
TRAV31	
TRAV32	
TRAV33	
TRAV26-2	
TRAV34	
LINC01257	
TRAV35	
PRICKLE4	
TRAV36DV7	
TRAV37	
TRAV38-1	
TRAV38-2DV8	
TRAV39	
LINC00261	
RPL21P99	
TRAV40	
TRAV41	
RPS2P41	
PANK2-AS1	
EPC1	
DAO	
MHENCR	
EEF1A1	
EEF1A1	1288_s_at
PELATON	
SNHG11	
MIR4539	
MIR4507	
MIR4538	
MIR4537	
RN7SL656P	
INTS7	
SNORA11G	
ZFPM2-AS1	
TRO	
ARL17A	
RPL12P24	
OXR1	
MIR2054	
NUP58P1	
SPATA5	
MIR6800	
PTOV1-AS1	
PTOV1	
RN7SL199P	
FAM215B	
SNORD3A	
IGHV7-4-1	
SNORD3C	
KYNUP3	
KIF20B	282_at
KIF20B	
EPN2-AS1	
RNA5SP389	
MIR1180	
MAPK7	
SPRY1	
NOP56P3	
CCDC63	
LINC02435	
RPL17P20	
RN7SL492P	
RN7SL357P	
NOA1	
MIR5195	
IGHVII-78-1	
IGHV3-79	
IGHV4-80	
IGHV7-81	
IGHVIII-82	
POLR2B	
SYNE3	
DYNC2I2	
C16orf95	
JAML	
SEMA4D	
MRTFB	
RABGEF1P2	
BRI3	
OR5BT1P	
SLCO1B3-SLCO1B7	
YBX1P2	
AKR1B15	
MFAP4	
RPS29P5	
CATSPERE	
TIMM23B	
PROX2	
GIMAP7	
R3HCC1L	
SIPA1L1	
SLC37A3	
SEMA6A	
LAMA5-AS1	
EIF3CL	
FRG1CP	
MSRB3-AS1	
MIR4749	
PTOV1-AS2	
SIAH2-AS1	
KCNAB1-AS2	
ADAM1B	
MTAPP2	
CCDC50	
LINC02399	
PSTK	
PNKP	
NDUFA5P6	
RNF112	
ZNF469	
BTBD11	
EIF3C	
CABCOCO1	
RNU6-998P	
IGFBP7	2062_at
HES1	
UBE2CP3	
LINC02094	
NUTM2D	
HSPE1P18	
RPS2P46	
REST	
MPZL3	
RPL17P43	
TFDP1P1	
GK5	
PRDX6	
ALOXE3	
PTPRE	
EDARADD	
ZNF510	
RANBP3L	
MPZL2	
LINC00653	
SDCBP2-AS1	
ASTN2	
SNAP25-AS1	
FMO7P	
NPLOC4	
RPL35AP6	
LINC01655	
BRINP3	
EMILIN3	
HMGB1P46	
FOLR1	821_s_at
FOLR1	534_s_at
PPEF1	
ATP5MC2P1	
LMX1A	
DYNLT2B	
TRIM36	
SDR16C5	
CEP83-DT	
ANXA5	
LINC02463	
RPS6P20	
FAM32EP	
EHHADH	
LINC02368	
CCNE2	
SLC15A4	
BUB3P1	
RPL7P32	
TRPC6P8	
TAS2R6P	
PAXBP1P1	
ADCY10	
PRKAR2B-AS1	
CRCP	
ZBTB1	
TM4SF1-AS1	
AP3M1	
PDE6G	
MTMR2	
TRIM9	
LINC02824	
ABLIM3	
OXLD1	
HERC4	
CCDC137	
MYL2	
SUPT20HL2	
SNRPEP9	
CPED1	
PDK3	
HIF1A	
HIF1A	1039_s_at
MIR6786	
MRPL12	
OR4F21	
NKX2-6	
MSC	
TDRP	
SLC25A10	
LRP12	
PRKCIP1	1602_at
ARMCX1	
ZNF648	
SELE	265_s_at
SELE	
ARMCX7P	
ARMCX6	
LINC02370	
NLRP9P1	
COPS5P2	
PAFAH1B2	
TMEM65	
ATXN2-AS	
KRT18P20	
ARMCX3	
MTA3P1	
RBM12B-AS1	
RBM12B-DT	
PIGQ	
LINC02990	
MAFA-AS1	
MAFA	
CCDC93	
RPH3A	
FSCN2	
WDR5	
MED25	
SLC51A	
ARMCX3-AS1	
LUC7L2	
RECQL5	
RNU6-30P	
SIDT2	
ARMCX2	
	1104_s_at
GGTA1	
GPATCH2	
C9orf152	
LRRC26	
EPB41L4B	
EXOSC9	
ATP11B-DT	
DCTN4	
SMYD2	
EIF2B5	
LINC01830	
WBP11P2	
ST13P2	
NIFKP9	
PTP4A1P1	
MTX2	
SNAPC1	
NDUFB9P2	
PTMAP10	
TNFSF8	
RHEB	1659_s_at
RHEB	
RNU6-667P	
RNU6-587P	
MTHFS	
ZRSR2	
OMD	
LCN8	
ST20-MTHFS	
COX4I1P1	
ATP2A1	
ST20-AS1	
WDR75	
LINC00644	
EHMT2-AS1	
FOXD4L6	
OR1L6	
ZFAND6	
GPSM1	
MYO1G	
ARMCX4	
MYOZ3	
SELL	245_at
SELL	
EIF5P1	
HMGN1P33	
CLDN34	
WWC3-AS1	
TCEAL2	
TCEAL6	
CYCSP5	
TMEM161B	
BEX5	
DPT	
RFX8	
LINC01760	
STAP2	
TSC22D3	
CAPN8	
MAS1	
IGF2R	972_s_at
IGF2R	
KRT18P19	
POMT1	
FARP2	
SMIM6	
CCNA2	1943_at
SAP30BP	
TAGLN	
BBS7	
PIK3CB	
AKR1D1	
NCBP2L	
NKRF	
MXI1	748_s_at
MXI1	654_at
MXI1	
LINC02356	
TOR3A	
FRMPD4	
AKT1S1	
P2RX7	
AIRN	
CHP1P2	
SLC22A1	
SIGLEC30P	
ING3	
RPS3AP10	
RNF2	
GK	
FUS	
RNF214	
LINC01696	
BBS7-DT	
TRPC3	
WDR25	
ZNF221	
MIER3	
YIPF2	
TFEB	
KDM5B	
FIGLA	
RGPD4-AS1	
LINC02048	
KCNS3	
SHQ1	
SMKR1	
ZP3P2	
PRKAG2	
FAM178B	
RPS26P56	
RNA5SP513	
SMARCA1	
LINC02026	
MTND5P15	
RTP2	
OSTN-AS1	
FBXL5	
BCL2A1	2002_s_at
LINC01972	
DMAC2	
LINC01213	
PCDHAC1	
LINC02041	
SPG21	
PCYT1A	
TMEM67	
CEP164	
H3Y2	
SNED1	
CHD1	
MT1H	
ITGB4	406_at
ITGB4	
MT3	870_f_at
MT3	1346_at
PDIA2	
FXYD1	
TNFRSF12A	
HECTD2	
OCRL	
LINC02924	
HCFC1R1	
TARS1	
LRCH3	
PRR13P3	
RPS26P45	
OR5AK4P	
OR5AO1P	
OR5BP1P	
LRRC55	
MTFMT	
HSPA2	645_at
FAM200B	
NKX2-1	130_s_at
TNKS1BP1	
TMEM132D	
D2HGDH	
RN7SL461P	
RNU6-1204P	
OTX2	
SLC51B	
DNASE1L1	
TMEM116	
SSRP1	
RASL12	
ADK	168_at
ADK	
C6orf118	
AP2A1	
PDCD7	
ALDH7A1P3	
ETF1P2	
WEE2-AS1	
RNA5SP226	
RNU6-730P	
CLPX	
PRG3	
BST1	
GPR132	
SOHLH1	
PRG2	
TMEM37	
TAS2R5	
WNT16	
PRELID3BP5	
PRELID3BP6	
JAG2	
PRELID3BP7	
HK1	
ZNF862	
KCNT1	
TUBAP14	
POU5F1P2	
KLF10	224_at
SYNCRIP	
CAST	
TMEM229A	
ARMCX5	
MARCHF7	
CILP	
NUDT22	
HMGN1P18	
GINS3	
MTCO1P55	
PRKAG2-AS2	
ZNF285	
BPGM	
RNU6-686P	
SNORA24B	
RNU5A-1	
SPRYD4	
MIR4508	
ADI1P2	
GASAL1	
GLT1D1	
RNU6-741P	
UBL5	
PAQR5-DT	
LMF1	
MAILR	
RBM41	
PAQR5	
KLF3P2	
FBXO45	
SULT1D1P	
IGF2BP2-AS1	
RPL5P24	
FKBP2	
KCNU1	
SULT1E1	
HRG-AS1	
KIF23-AS1	
RPLP1	
GAB3	
AP1M1	
NMNAT3	
YWHAZP2	
LINC01918	
KCTD5P1	
CSN1S1	
COL5A2	
OR7E126P	
MIR6124	
LINC02896	
ANKLE2	
MIR6765	
RNU1-91P	
IRX6	
KIF23	
PACS2	
SMARCE1P4	
VPS13B	
OSBPL5	
ROGDI	
SNORA36A	
MIR664B	
SNORA56	
SMIM9	
MIR1184-1	
SYTL4	
ARL5AP1	
TBX3-AS1	
KIAA1210	
TMEM212-IT1	
MTCO1P29	
SLC17A8	
RPS29P3	
BCL6	979_g_at
BCL6	
BCL6	978_at
NHSL2	
RGS5	
LINC02376	
LINC02460	
IFIT6P	
IFIT1B	
ST13P3	
IFIT1	915_at
SLC25A3P2	
H3-3B	
STAC3	
XAGE1B	
RPS15	
SLC16A12	
SLC16A12-AS1	
RPL15P14	
ANAPC16	
INSIG1	
KDM8	
CICP21	
DDIT4	
SPATA17	
RNU6-805P	
CXorf51A	
SNX19P4	
RNA5SP305	
RN7SKP241	
PRPF38AP2	
IMPDH1P3	
HEPH	
HACD1	
RPL7P59	
POLR2DP2	
CAPZA1P4	
MIR4738	
CPVL-AS2	
UNK	
CFC1B	
ACTR3B	
YEATS2	
SEPTIN12	
TRAPPC6A	
PRRX1	
STAM-DT	
STAM	160_at
STAM	
LINC02612	
BRAP	
WBP2	
ACTG1P18	
RN7SL366P	
LINC02257	
STK25	399_at
STK25	
IVNS1ABP	
ZNF30	
MTND2P5	
PNPT1P2	
TMEM236	
PAXIP1	
FYTTD1	
LARP4B-DT	
LINC02415	
LINC02373	
GTPBP4	
CHPT1	
OTOA	
RPS20P33	
TEX22	
JCHAIN	
MTA1-DT	
MTA1	1643_g_at
MTA1	1642_at
MTA1	
LYPLAL1-AS1	
ERLNC1	
SOWAHB	
TXNP6	
ZNF304	
CCNI	1836_at
CCNI	
MIR877	
ASTN1	
RPL17P37	
ZNF254	
SENP2	
SNRPF-DT	
IDI2	
ZNF34	
LINC02393	
LINC02398	
TBX3	
FAM25E	
RNA5SP310	
ANTXRLP1	
AGAP14P	
RPL7P17	
RNU6-1187P	
RNU6-887P	
KLB	
AKR1B1	
FAM25BP	
TRIM47	
ZNF418	
ANXA8L1	
MIR5591	
LIAS	
TRIM65	
OR7A19P	
SVOP	
RN7SL395P	
ZNF71	
RPL8	
ZNF570	
MRPL38	
SULT6B2P	
IGFLR1	
ANHX	
MAPK6-DT	
CASC18	
CERNA1	
LINC02411	
MYO5C	
LINC00842	
U2AF1L4	
HNRNPA1P33	
NPY4R	
ACOX1	
VSIG10	
STOX1	
ATP6V0E2-AS1	
EI24P4	
TMEM213	
SYCP3	
RPS26P31	
FMO10P	
LINC01698	
KRT18P32	
TRIM24	
RNU6-697P	
RIMKLBP2	
DDX50	
DTL	
PSENEN	
PYDC1	
SULT1A3	
TEN1-CDK3	
LIN37	
PLAAT1	
TEN1	
PCNPP3	
AQP6	
PYDC2	
LINC02013	
CRIP2	
LINC02028	
HSPB6	
EVPL	
LYL1	
MIR1266	
KDM7A	
EEF1B2P1	
NT5DC3	
CERS4	
ARPP19	
TRMT1L	
CDH23-AS1	
C10orf105	
UGDH	
VSIR	
LINC02375	
GALNTL5	
SPACA5	
HSPE1P20	
MARK3P1	
ZMAT1	
CPT1A	
MIR7152	
UBXN7-AS1	
RNF168	
CDH23	
HNRNPCP4	
RMI2	
SOX5	
LINC02474	
TM4SF19-DYNLT2B	
TNP2	
LINC02012	
PRM3	
ZDHHC19	
PRM2	
SOAT1	
SRP68	
RPSAP55	
EEF1A1P22	
SELENOS	
CT45A7	
PRM1	
MIR548H2	
LAGE3	
ATG4B	
ENOX2	
SNN	
CENPN-AS1	
RUBCN	
ATMIN	
MACC1	
MIR6850	
COMMD5	
CRIP1	
CD320	
GCSH	
SGSM2-AS1	
MNT	
KDM7A-DT	
AKR1B10	
LINC02701	
ZNF250	
MRPL21	
SPATA17-AS1	
USH2A-AS2	
NDUFA7	
SNRPA1-DT	
PCSK6-AS1	
BATF3	
KBTBD13	
CHSY1	
METTL16	
MIPEPP2	
CNST	
SPIN2A	
TMEM41A	
SNRPCP18	
SHROOM4	
RPS28	
TM2D3	
NOXA1	
EIF4EP4	
ST13P7	
INSIG1-DT	
CCT6P4	
MB21D2	
ZC3HC1	
PKD1L2	
MRGPRD	
PYDC2-AS1	
TEDC1	
FTH1P25	
MRGPRF	
RN7SL33P	
EIF4A1P9	
SAMD11P1	
SOX13	
RN7SL608P	
ANGPTL4	
MIR6776	
MIR1253	
MRGPRF-AS1	
FAM104B	
TPCN2	
LPP-AS1	
PAFAH1B1	
P3H2	
MAP7D2	
SRP14P4	
NID1	
RNU6-807P	
TARS3	
ZNF16	
MIR4999	
RAB11B	
RPL9	
GLIS3-AS1	
GLIS3-AS2	
RNU6-694P	
UBAP2	
DPY19L4P2	
FMC1	
PRSS59P	
AGK-DT	
CHCHD3	
CHCHD3	1676_s_at
TMED10P1	
WDR53	
RNU7-38P	
ZNF252P-AS1	
PPIF	
SUMO2P16	
HNRNPM	
MROH1	
RPL7AP21	
LINC01705	
FGFR1OP2	
BTG2	
SMBD1P	
RPL21P28	
ZNF678	
ZCCHC24	
TPRG1	
NRF1	
TPRX1P1	
KIF28P	
RPS12P18	
SFTPA2	
PRSS3	
MRPS14	
TCP1P3	
MIR23C	
EIF1AX	663_at
EIF1AX	
UBE2Q2P13	
LINC02366	
RNU6-1191P	
BCO1	
PCSK6	
SLC9C2	
UBE4A	
LINC01968	
ABCD2	
MIR4720	
PPIAP51	
MIR7854	
MIR6504	
SLC25A25	
EIF1AX-AS1	
MBL3P	
PDXDC2P	
SFTPA3P	
SFTPA1	
RPS6KA3	865_at
RPS6KA3	
YEATS4	
ATP13A5-AS1	
MIR1972-2	
MYO1B	
UBBP2	
UBXN7	
PDPR	
LHX9	
NDUFB10P2	
ZNHIT1	
TRMT10A	
TMEM121	
RPL7L1P8	
RNU6-1158P	
MIR3614	
COIL	
RNU6-275P	
RN7SKP161	
ADIPOQ	
RNU7-60P	
RNU6-491P	
RNU6-837P	
MTCO2P25	
MIR3974	
MIR920	
ZNF282	
RNU6-251P	
RN7SL38P	
RNU1-149P	
RNA5SP354	
CHCHD2P5	
MIR4302	
RNA5SP357	
RNA5SP360	
DESI2	
RN7SKP262	
SCPEP1	
RNA5SP356	
RNA5SP361	
LINC02679	
RNA5SP358	
RNA5SP359	
RNU1-146P	
ATP13A4	
RNU6-472P	
MIR1293	
RNU6-1093P	
NUTM2B-AS1	
SNORA2A	
SNORA2B	
SNORA2C	
MIR1291	
RNU6-1069P	
RNU6-333P	
RNU6-400P	
IGHMBP2	
RN7SKP289	
RNU6-871P	
RNU6-279P	
EXT1	222_at
EXT1	
RNU4-20P	
MIR8071-1	
MIR1228	
RNU6-595P	
RNU1-83P	
MIR6125	
SLC26A9	
RN7SL804P	
RNU6-769P	
MIR6757	
RNU6-1012P	
RNU6-238P	
RN7SKP172	
DENND2A	
MIR1252	
RNU7-120P	
RNU1-117P	
MIR3913-1	
SNORA70G	
RNA5SP363	
RN7SL737P	
MIR3913-2	
RNU7-4P	
MIR617	
MIR618	
MIR4699	
MIR331	
RNA5SP365	
MIR8071-2	
RNU6-148P	
RNU6-808P	
MIR5700	
MIR4495	
BEGAIN	
RNU6-1329P	
